query_id,client_email,client_mobile,query_heading,query_description,status,date_raised,date_closed
Q4502,rkeller@example.org,735217217,Technical Support,Can’t sync data across devices.,Closed,4/9/2025,4/10/2025
Q4503,mkim@example.net,9297837032,Billing Problem,Duplicate transaction found.,Closed,6/11/2025,6/12/2025
Q4504,ipeters@example.org,977177430,Feature Request,Please add support for dark mode.,Closed,5/2/2025,5/14/2025
Q4505,kylie74@example.net,584281907,UI Feedback,Font inconsistent across pages.,Closed,2/18/2025,3/2/2025
Q4506,abbottkatie@example.org,7966993443,Login Issue,Seeing 'invalid session token' error.,Closed,3/11/2025,3/12/2025
Q4507,dyoung@example.org,1879788616,Bug Report,Sidebar collapses on scroll.,Closed,7/19/2025,7/30/2025
Q4508,atkinsondevin@example.org,1672628031,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,7/18/2025,7/19/2025
Q4509,ymahoney@example.org,3886255543,UI Feedback,Icons not intuitive.,Closed,5/6/2025,5/20/2025
Q4510,dominic32@example.com,7597218462,Account Suspension,Support says I’m blacklisted — why?,Closed,3/20/2025,4/2/2025
Q4511,bporter@example.org,2794937317,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,6/17/2025,6/21/2025
Q4512,lynnkhan@example.com,8130052809,Technical Support,Freezing during screen load.,Closed,7/4/2025,7/12/2025
Q4513,christine33@example.com,8279590540,Account Suspension,Can’t access services due to ban.,Closed,4/29/2025,4/30/2025
Q4514,michael80@example.org,7051252233,Bug Report,Blank screen after form submission.,Closed,2/7/2025,2/9/2025
Q4515,stephanielowe@example.net,2775324753,UI Feedback,Filter section takes too much space.,Closed,7/21/2025,7/23/2025
Q4516,crystalanderson@example.com,3431185796,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,3/17/2025,3/19/2025
Q4517,sharonsimon@example.net,169128711,Account Suspension,Suspension mail was too vague.,Closed,3/4/2025,3/11/2025
Q4518,brandon73@example.net,8941416871,Technical Support,Download button is inactive.,Closed,3/30/2025,4/4/2025
Q4519,littlediane@example.net,5567843843,Bug Report,Chart not updating after data refresh.,Closed,7/16/2025,7/17/2025
Q4520,troy56@example.net,7036760059,Feature Request,Please add support for dark mode.,Closed,3/5/2025,3/14/2025
Q4521,yolanda87@example.org,8617191879,Payment Failure,Promo code not working during payment.,Closed,3/25/2025,3/26/2025
Q4522,lauriejohnson@example.org,2998170101,Technical Support,Application showing version mismatch.,Closed,2/22/2025,3/6/2025
Q4523,rjohnson@example.com,6171473775,Subscription Cancellation,Auto-renew not turned off.,Closed,7/25/2025,7/26/2025
Q4524,danielvaughan@example.net,5125799595,Account Suspension,Suspension mail was too vague.,Closed,5/18/2025,5/23/2025
Q4525,kristinafrazier@example.net,3661915789,Payment Failure,Need GST invoice after payment.,Closed,5/7/2025,5/13/2025
Q4526,nathaniel68@example.net,676147193,Subscription Cancellation,Data wiped immediately after cancel.,Closed,4/18/2025,4/25/2025
Q4527,cwolf@example.net,5248304450,Data Export,Need monthly data dump in CSV.,Closed,3/6/2025,3/7/2025
Q4528,zbentley@example.net,1424524052,Payment Failure,3D secure failed mid-payment.,Closed,3/29/2025,3/31/2025
Q4529,omueller@example.net,6239196441,Subscription Cancellation,Cancel option not visible in settings.,Closed,6/6/2025,6/17/2025
Q4530,amywoods@example.com,1083263452,Data Export,Exported PDF looks blank.,Closed,2/1/2025,2/2/2025
Q4531,brandon41@example.com,2959828908,Feature Request,Add folder structure to organize data.,Closed,3/17/2025,4/1/2025
Q4532,greenenicholas@example.com,2283885273,Data Export,Zip file corrupted during export.,Closed,3/30/2025,4/10/2025
Q4533,millerdiane@example.org,2371252234,UI Feedback,Font inconsistent across pages.,Closed,2/21/2025,2/24/2025
Q4534,thomaswood@example.net,8726860754,Login Issue,Cannot log in on mobile app.,Closed,5/5/2025,5/7/2025
Q4535,victor18@example.com,1445869628,Data Export,Zip file corrupted during export.,Closed,7/10/2025,7/11/2025
Q4536,vmooney@example.org,8909824813,Bug Report,Exported file missing columns.,Closed,4/30/2025,5/1/2025
Q4537,hendrixjennifer@example.com,6844632205,UI Feedback,Dropdowns too close together.,Closed,4/8/2025,4/13/2025
Q4538,mhudson@example.com,1338180353,Payment Failure,UPI transaction timed out.,Closed,2/14/2025,2/16/2025
Q4539,bmartinez@example.net,9717939053,Bug Report,Reports section not opening.,Opened,2/6/2025,
Q4540,smithwendy@example.com,2493016702,Feature Request,Please add support for dark mode.,Closed,5/3/2025,5/6/2025
Q4541,lawrencemercado@example.com,5244229972,Bug Report,Color scheme inconsistent.,Closed,7/21/2025,7/23/2025
Q4542,ehuffman@example.com,6807206164,Data Export,Zip file corrupted during export.,Closed,3/7/2025,3/14/2025
Q4543,jessicayang@example.net,4526481255,Data Export,Fields are missing in exported report.,Closed,3/21/2025,3/23/2025
Q4544,marcusfox@example.net,7326840518,Technical Support,Notifications are not working.,Closed,4/14/2025,4/16/2025
Q4545,cynthia84@example.org,6771682049,Login Issue,Unable to login with correct credentials.,Closed,6/1/2025,6/17/2025
Q4546,brownkatie@example.net,1301619131,Account Suspension,Need help lifting restrictions.,Closed,6/18/2025,6/21/2025
Q4547,beckderrick@example.net,1482349626,Data Export,Can’t schedule data export.,Closed,5/13/2025,5/25/2025
Q4548,oking@example.org,2003688363,UI Feedback,Dark mode missing in login.,Closed,4/18/2025,5/4/2025
Q4549,crawfordrebecca@example.org,2046597015,Feature Request,Save filter views for reuse.,Closed,6/18/2025,6/19/2025
Q4550,sowens@example.net,1193710964,Data Export,Export feature is not generating files.,Closed,4/9/2025,4/10/2025
Q4551,ioconnor@example.org,8904141674,Technical Support,Can’t install latest update.,Closed,3/10/2025,3/14/2025
Q4552,elizabeth02@example.org,3138461144,Bug Report,Blank screen after form submission.,Closed,2/15/2025,2/18/2025
Q4553,jessicaward@example.com,3368754515,UI Feedback,Mobile responsiveness needs improvement.,Closed,4/13/2025,4/21/2025
Q4554,frazierkayla@example.org,9043548647,Bug Report,Sidebar collapses on scroll.,Closed,6/28/2025,7/2/2025
Q4555,allison78@example.org,3077676298,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,7/11/2025,7/13/2025
Q4556,soneal@example.org,3324537880,Account Suspension,Can I restore my data after suspension?,Closed,3/12/2025,3/17/2025
Q4557,jasonclark@example.com,1209503645,Data Export,Charts not included in report export.,Closed,3/27/2025,3/28/2025
Q4558,petersmargaret@example.org,6081651933,Feature Request,Provide more chart types in dashboard.,Closed,1/29/2025,2/1/2025
Q4559,jeffery60@example.com,9784584009,Subscription Cancellation,Wrong account cancelled.,Closed,5/27/2025,5/28/2025
Q4560,vhamilton@example.org,9404663461,Bug Report,Form validation not working properly.,Closed,6/9/2025,6/14/2025
Q4561,zford@example.com,4186258539,UI Feedback,Filter section takes too much space.,Closed,4/13/2025,4/20/2025
Q4562,jeffersonscott@example.com,2464710404,Login Issue,Cannot log in on mobile app.,Closed,2/12/2025,2/16/2025
Q4563,williamssharon@example.com,4833780373,Data Export,Need monthly data dump in CSV.,Closed,5/12/2025,5/21/2025
Q4564,corey48@example.org,7339284661,Bug Report,Filter not retaining after refresh.,Closed,4/8/2025,4/11/2025
Q4565,jamesdouglas@example.org,483543595,Subscription Cancellation,Received cancellation email but charged again.,Closed,2/17/2025,2/19/2025
Q4566,irobertson@example.net,7348382426,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,4/11/2025,4/20/2025
Q4567,wallerjessica@example.net,3758805846,Login Issue,Redirect loop after logging in.,Closed,6/12/2025,6/16/2025
Q4568,ryan55@example.com,5037527912,Feature Request,Need in-app video tutorials.,Closed,6/9/2025,6/14/2025
Q4569,csantiago@example.net,6414536201,Billing Problem,Duplicate transaction found.,Closed,7/18/2025,7/21/2025
Q4570,hnelson@example.org,5624631125,Login Issue,Getting 'user not found' even with valid ID.,Closed,6/12/2025,6/13/2025
Q4571,seanparks@example.org,872839677,Account Suspension,Need help lifting restrictions.,Closed,3/6/2025,3/8/2025
Q4572,ryan62@example.org,1236680734,Login Issue,Unable to login with correct credentials.,Closed,3/20/2025,3/23/2025
Q4573,scottmiller@example.org,2673108767,Subscription Cancellation,Data wiped immediately after cancel.,Closed,3/24/2025,4/1/2025
Q4574,jonathankeller@example.org,3564515166,UI Feedback,Color scheme hard to read in sunlight.,Opened,6/5/2025,
Q4575,rlopez@example.com,4492706572,Payment Failure,Need confirmation after retry.,Closed,4/19/2025,4/20/2025
Q4576,egreen@example.org,4134343908,Data Export,Export email not received.,Closed,5/18/2025,5/20/2025
Q4577,xmatthews@example.net,2859170402,Bug Report,Dropdown not loading values.,Closed,7/19/2025,7/21/2025
Q4578,suttonantonio@example.net,345629831,Payment Failure,Payment gateway not redirecting.,Closed,3/20/2025,3/21/2025
Q4579,briangraham@example.org,5995501310,Account Suspension,"Got auto-ban, never violated terms.",Closed,7/23/2025,7/31/2025
Q4580,rwoods@example.com,5119480739,Account Suspension,Can’t access services due to ban.,Closed,7/23/2025,8/8/2025
Q4581,ryanwilliams@example.org,5486165600,Payment Failure,UPI transaction timed out.,Closed,5/11/2025,5/19/2025
Q4582,bradshawvalerie@example.org,1375236043,Account Suspension,Need help lifting restrictions.,Closed,6/15/2025,6/22/2025
Q4583,sobrien@example.org,4505169313,Data Export,Need export in regional time zone.,Closed,2/17/2025,2/26/2025
Q4584,quinnkim@example.net,6738496315,Data Export,Fields are missing in exported report.,Closed,6/1/2025,6/8/2025
Q4585,sydneyfigueroa@example.net,7158523772,Data Export,Exported PDF looks blank.,Closed,5/11/2025,5/18/2025
Q4586,samueljones@example.net,894870077,Bug Report,Unable to delete old entries.,Closed,6/5/2025,6/12/2025
Q4587,ann28@example.org,514537128,Login Issue,Error 401 appearing on login.,Closed,2/5/2025,2/11/2025
Q4588,justinsparks@example.org,4683425168,Data Export,Time range in export is incorrect.,Closed,2/21/2025,2/28/2025
Q4589,phillip98@example.com,8816398853,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,6/23/2025,6/25/2025
Q4590,leevictoria@example.com,8630774587,Data Export,Need monthly data dump in CSV.,Closed,6/29/2025,6/30/2025
Q4591,thomas21@example.com,7560576286,Billing Problem,Not receiving monthly bills via email.,Closed,2/10/2025,2/12/2025
Q4592,zsantiago@example.org,3886351778,Feature Request,Include a mobile-first UI option.,Closed,5/6/2025,5/14/2025
Q4593,sandersjonathon@example.com,3832280889,Bug Report,Color scheme inconsistent.,Closed,4/22/2025,4/27/2025
Q4594,douglasmiller@example.org,61419536,UI Feedback,Graphs too compressed on mobile view.,Closed,5/20/2025,5/22/2025
Q4595,bakerchristian@example.org,3806597851,Bug Report,Color scheme inconsistent.,Closed,4/14/2025,4/17/2025
Q4596,lekatherine@example.net,5965798452,Login Issue,Session expires immediately after login.,Closed,2/9/2025,2/10/2025
Q4597,sbryant@example.net,2850455450,Billing Problem,Incorrect tax calculations.,Closed,2/5/2025,2/9/2025
Q4598,fordcarol@example.com,1537718528,Data Export,Filters not applying in exported data.,Closed,3/13/2025,3/22/2025
Q4599,spenceradrienne@example.org,4961749591,Technical Support,Settings not saving properly.,Closed,4/18/2025,4/20/2025
Q4600,wyatttaylor@example.com,8040640143,Data Export,Export email not received.,Closed,7/7/2025,7/9/2025
Q4601,buchanannatalie@example.com,385517809,UI Feedback,Too many clicks to perform actions.,Closed,2/12/2025,2/21/2025
Q4602,haley40@example.net,4330323281,Bug Report,Blank screen after form submission.,Closed,6/19/2025,7/2/2025
Q4603,scottsandra@example.net,4502868545,Bug Report,Chart not updating after data refresh.,Closed,4/20/2025,4/26/2025
Q4604,robert31@example.org,9545164773,Account Suspension,Terms of use were unclear.,Closed,3/17/2025,3/18/2025
Q4605,collinskrystal@example.com,2292177062,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,4/26/2025,4/29/2025
Q4606,mary30@example.net,9710899535,Account Suspension,Received policy violation but unclear why.,Closed,5/8/2025,5/12/2025
Q4607,blewis@example.net,935844776,Technical Support,Live chat not launching.,Closed,7/5/2025,7/11/2025
Q4608,kjohnson@example.net,131630334,Login Issue,Login working on browser but not app.,Closed,3/15/2025,3/17/2025
Q4609,qpacheco@example.com,1573950913,Subscription Cancellation,Cancel option not visible in settings.,Closed,3/29/2025,3/30/2025
Q4610,pagejason@example.net,8968234389,Subscription Cancellation,Want refund for unused days.,Closed,3/30/2025,4/1/2025
Q4611,fromero@example.net,9029654525,Account Suspension,Need reason for my suspension.,Closed,6/28/2025,7/6/2025
Q4612,michaelkelley@example.org,3281778877,Account Suspension,Received policy violation but unclear why.,Closed,3/20/2025,3/29/2025
Q4613,reidthomas@example.net,8927151425,Data Export,Fields are missing in exported report.,Closed,5/21/2025,5/26/2025
Q4614,valenzuelajessica@example.net,9940608149,Account Suspension,Need clarification on temporary lockout.,Closed,7/11/2025,7/15/2025
Q4615,wjames@example.com,7484969766,Billing Problem,Invoice PDF is missing this month.,Closed,7/23/2025,7/25/2025
Q4616,franklinshawn@example.net,7142124111,Billing Problem,Late fee charged wrongly.,Closed,2/26/2025,2/28/2025
Q4617,froberts@example.com,4289208970,Account Suspension,"Got auto-ban, never violated terms.",Closed,5/3/2025,5/17/2025
Q4618,andrewsimmons@example.org,9758024603,Technical Support,Settings not saving properly.,Closed,6/19/2025,6/29/2025
Q4619,eatonelizabeth@example.net,3955438108,Payment Failure,UPI transaction timed out.,Closed,2/7/2025,2/10/2025
Q4620,whitakerlarry@example.com,5115048611,Payment Failure,Bank transaction shows pending.,Closed,4/3/2025,4/8/2025
Q4621,wmoore@example.net,2989646292,Login Issue,Captcha keeps looping during login.,Closed,6/28/2025,6/30/2025
Q4622,kevindavis@example.org,1106428165,Billing Problem,Incorrect tax calculations.,Closed,5/8/2025,5/9/2025
Q4623,wanda41@example.net,9977008068,UI Feedback,Font inconsistent across pages.,Closed,4/22/2025,5/7/2025
Q4624,jessicaortega@example.net,9907100494,Bug Report,Exported file missing columns.,Closed,6/1/2025,6/2/2025
Q4625,eford@example.org,6117235082,Subscription Cancellation,Still charged after cancellation.,Closed,3/7/2025,3/18/2025
Q4626,david73@example.org,1490805469,Subscription Cancellation,Can’t contact support post cancellation.,Closed,2/15/2025,2/17/2025
Q4627,louis39@example.com,418168371,Feature Request,Multi-user role system would help.,Closed,3/8/2025,3/9/2025
Q4628,josesanchez@example.org,2767488796,Data Export,Filters not applying in exported data.,Closed,7/2/2025,7/4/2025
Q4629,johnsonkaitlyn@example.com,5111207381,UI Feedback,Buttons overlap on smaller screens.,Closed,2/6/2025,2/7/2025
Q4630,mkey@example.com,1572821028,Login Issue,Session expires immediately after login.,Closed,5/19/2025,5/24/2025
Q4631,hernandezjacqueline@example.org,6177228946,Data Export,Fields are missing in exported report.,Closed,4/19/2025,4/20/2025
Q4632,amyward@example.org,7034912848,Payment Failure,Payment success mail delayed.,Closed,2/3/2025,2/7/2025
Q4633,anitahernandez@example.net,7174190299,Data Export,Exported Excel has broken formatting.,Closed,7/21/2025,7/31/2025
Q4634,whitneysanchez@example.com,2490070071,UI Feedback,Table headers not sticky.,Closed,1/29/2025,2/6/2025
Q4635,cameronbenton@example.org,2388321708,UI Feedback,Dark mode missing in login.,Closed,2/3/2025,2/5/2025
Q4636,petersonapril@example.com,9844162688,Login Issue,Error 401 appearing on login.,Closed,7/25/2025,7/29/2025
Q4637,klowe@example.com,6747157794,Feature Request,Add folder structure to organize data.,Closed,6/22/2025,7/1/2025
Q4638,eric92@example.net,1847355305,UI Feedback,Sidebar hides important links.,Closed,6/8/2025,6/9/2025
Q4639,rwilson@example.net,226531051,Login Issue,Getting 'user not found' even with valid ID.,Closed,3/4/2025,3/5/2025
Q4640,xoconnor@example.com,8140414627,Technical Support,Settings not saving properly.,Closed,5/11/2025,5/14/2025
Q4641,elizabethjackson@example.org,184455915,Data Export,Exported PDF looks blank.,Closed,2/16/2025,3/2/2025
Q4642,russell22@example.org,2494707478,Billing Problem,Bank deducted amount but dashboard shows unpaid.,Closed,5/14/2025,5/15/2025
Q4643,bdaugherty@example.net,2064939197,Data Export,Can’t schedule data export.,Closed,6/10/2025,6/17/2025
Q4644,hollowaybrian@example.com,9055906094,Data Export,Export email not received.,Closed,4/12/2025,4/13/2025
Q4645,jason60@example.org,7438544955,Login Issue,Captcha keeps looping during login.,Closed,2/2/2025,2/7/2025
Q4646,bowenbrian@example.net,9001116676,UI Feedback,Sidebar hides important links.,Closed,2/2/2025,2/13/2025
Q4647,kaylakelley@example.net,8849345226,Login Issue,Captcha keeps looping during login.,Closed,7/4/2025,7/13/2025
Q4648,katherine26@example.net,7178214163,Subscription Cancellation,Cancel option not visible in settings.,Closed,2/28/2025,3/5/2025
Q4649,randy89@example.org,6791025898,Login Issue,Captcha keeps looping during login.,Closed,5/18/2025,5/27/2025
Q4650,mcclurejill@example.com,2806612896,Bug Report,Filter not retaining after refresh.,Closed,4/20/2025,4/24/2025
Q4651,sean47@example.org,1083763132,Billing Problem,Need clarification on currency charges.,Closed,5/30/2025,6/1/2025
Q4652,anthony77@example.net,4786833779,Account Suspension,Need help lifting restrictions.,Closed,2/2/2025,2/8/2025
Q4653,kevin31@example.org,2710660497,Technical Support,Download button is inactive.,Closed,2/15/2025,2/28/2025
Q4654,garrettsusan@example.net,9949445365,UI Feedback,Text is too small on mobile.,Closed,3/31/2025,4/7/2025
Q4655,gonzalezfrederick@example.net,7162203476,Bug Report,Form validation not working properly.,Closed,3/25/2025,4/6/2025
Q4656,alewis@example.org,2799637218,Subscription Cancellation,Accidentally cancelled wrong plan.,Closed,6/16/2025,6/18/2025
Q4657,gonzalezangela@example.com,4388390442,Feature Request,Add folder structure to organize data.,Closed,3/26/2025,4/4/2025
Q4658,terri14@example.net,5976452759,UI Feedback,Filter section takes too much space.,Closed,3/7/2025,3/17/2025
Q4659,vanessarios@example.com,2068763440,Subscription Cancellation,Need proof of cancellation for records.,Closed,5/1/2025,5/2/2025
Q4660,william78@example.com,7916144861,UI Feedback,Alignment issues in forms.,Closed,5/13/2025,5/21/2025
Q4661,martinezpamela@example.net,709915899,Payment Failure,UPI transaction timed out.,Closed,6/25/2025,7/4/2025
Q4662,mitchellryan@example.net,751123741,Bug Report,Unable to delete old entries.,Closed,2/2/2025,2/10/2025
Q4663,carol90@example.net,3341478243,Login Issue,Forgot my password and reset isn’t working.,Closed,6/2/2025,6/8/2025
Q4664,joan20@example.com,179031330,Data Export,Time range in export is incorrect.,Closed,4/5/2025,4/21/2025
Q4665,andrea91@example.net,1659149810,Data Export,Data export not matching preview.,Closed,6/16/2025,6/17/2025
Q4666,qorr@example.com,4690888615,UI Feedback,Dropdowns too close together.,Closed,4/23/2025,5/1/2025
Q4667,michaelchen@example.org,253473978,Login Issue,Error 401 appearing on login.,Closed,2/22/2025,2/24/2025
Q4668,chanmark@example.net,20669316,Data Export,Charts not included in report export.,Closed,2/1/2025,2/2/2025
Q4669,pboyd@example.net,4675241623,Data Export,Export email not received.,Closed,2/18/2025,2/22/2025
Q4670,sjones@example.com,5961924916,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,7/25/2025,7/29/2025
Q4671,ojordan@example.net,644659897,Account Suspension,Can I restore my data after suspension?,Closed,4/17/2025,4/18/2025
Q4672,mferrell@example.net,7362162708,Login Issue,Two-factor authentication is not sending code.,Closed,7/20/2025,7/26/2025
Q4673,jennifercurtis@example.net,2966586297,Billing Problem,Late fee charged wrongly.,Closed,3/13/2025,3/15/2025
Q4674,wendypineda@example.org,3541124016,Feature Request,Requesting PDF report generation.,Closed,5/21/2025,5/29/2025
Q4675,pamelawillis@example.com,6597505935,Account Suspension,Account banned during payment process.,Closed,7/12/2025,7/29/2025
Q4676,robertholmes@example.net,1850902978,Data Export,Export feature is not generating files.,Closed,3/24/2025,4/3/2025
Q4677,wanthony@example.org,1918336748,Technical Support,Can’t install latest update.,Closed,6/29/2025,7/16/2025
Q4678,kristygriffin@example.net,35077039,Bug Report,Date selector not responsive.,Closed,3/26/2025,3/30/2025
Q4679,jhernandez@example.org,8367531968,Feature Request,Ability to bulk edit entries needed.,Closed,5/26/2025,5/31/2025
Q4680,pmata@example.com,8876432102,Technical Support,Can’t install latest update.,Closed,7/9/2025,7/18/2025
Q4681,kendraruiz@example.com,4459044440,Technical Support,Settings not saving properly.,Closed,4/13/2025,4/16/2025
Q4682,mitchell15@example.org,2053742771,Technical Support,Live chat not launching.,Closed,5/29/2025,6/11/2025
Q4683,aarontaylor@example.net,7919511223,Bug Report,Filter not retaining after refresh.,Closed,6/29/2025,7/2/2025
Q4684,pwatson@example.net,952087418,Subscription Cancellation,Want refund for unused days.,Closed,5/29/2025,5/30/2025
Q4685,zdavis@example.com,2512417194,Feature Request,Provide more chart types in dashboard.,Closed,5/13/2025,5/29/2025
Q4686,daniel72@example.org,221245604,Feature Request,Ability to bulk edit entries needed.,Closed,5/19/2025,5/20/2025
Q4687,toddkevin@example.com,3723410081,Feature Request,Include a mobile-first UI option.,Closed,2/4/2025,2/8/2025
Q4688,swansoneric@example.net,1584569045,Bug Report,Sidebar collapses on scroll.,Closed,3/26/2025,3/27/2025
Q4689,dawn25@example.org,8594202242,Technical Support,Freezing during screen load.,Closed,3/5/2025,3/6/2025
Q4690,hhogan@example.net,9119773626,Feature Request,Need in-app video tutorials.,Closed,6/24/2025,7/7/2025
Q4691,elizabeth18@example.net,3602357747,UI Feedback,Filter section takes too much space.,Closed,7/5/2025,7/6/2025
Q4692,gabriella76@example.com,372023654,Technical Support,White screen on startup.,Closed,7/22/2025,7/23/2025
Q4693,monicabooth@example.org,1187919218,Subscription Cancellation,Cannot downgrade before cancel.,Closed,3/24/2025,4/4/2025
Q4694,christinebrown@example.com,232515902,Bug Report,Chart not updating after data refresh.,Closed,5/1/2025,5/9/2025
Q4695,nicholaswilliams@example.net,6126599856,Billing Problem,Billed for a cancelled plan.,Closed,7/3/2025,7/10/2025
Q4696,jonesnathan@example.net,8918152038,Subscription Cancellation,"Didn’t mean to cancel, can I undo?",Closed,6/3/2025,6/4/2025
Q4697,zgraves@example.com,9548065557,Billing Problem,Not receiving monthly bills via email.,Closed,2/26/2025,3/12/2025
Q4698,pittmankaren@example.org,6407448938,Feature Request,Multi-user role system would help.,Closed,2/21/2025,3/6/2025
Q4699,brianna26@example.net,1948864127,Subscription Cancellation,Cancel option not visible in settings.,Closed,3/9/2025,3/11/2025
Q4700,maryjones@example.com,1592360142,UI Feedback,Dropdowns too close together.,Closed,4/13/2025,4/15/2025
Q4701,michaellopez@example.com,6832231844,Login Issue,Forgot my password and reset isn’t working.,Closed,4/10/2025,4/18/2025
Q4702,michaelkelly@example.com,924573547,Login Issue,Unable to login with correct credentials.,Closed,7/16/2025,7/21/2025
Q4703,michael49@example.org,9799281321,Payment Failure,Need help with failed subscription payment.,Closed,4/26/2025,4/28/2025
Q4704,nhall@example.net,2239233473,Login Issue,Login working on browser but not app.,Closed,5/7/2025,5/8/2025
Q4705,brenda84@example.com,8430361703,Subscription Cancellation,Cancel option not visible in settings.,Closed,2/17/2025,2/23/2025
Q4706,chasenathan@example.net,9394154597,Feature Request,Add AI auto-suggestions for forms.,Closed,2/15/2025,2/16/2025
Q4707,kayla99@example.net,6523486785,Billing Problem,Amount charged doesn’t match pricing plan.,Closed,7/26/2025,8/7/2025
Q4708,james67@example.net,910200221,Bug Report,Chart not updating after data refresh.,Closed,2/21/2025,2/22/2025
Q4709,masonnichole@example.org,2731934997,Account Suspension,Need reason for my suspension.,Closed,3/10/2025,3/16/2025
Q4710,delacruzaaron@example.net,5459011340,Account Suspension,Suspension mail was too vague.,Closed,3/31/2025,4/1/2025
Q4711,dianahenderson@example.net,8372508355,UI Feedback,Dropdowns too close together.,Closed,4/15/2025,4/19/2025
Q4712,karen73@example.org,465894561,Payment Failure,Payment failed due to card error.,Closed,7/11/2025,7/19/2025
Q4713,michelle45@example.com,232583811,UI Feedback,Font inconsistent across pages.,Closed,7/8/2025,7/10/2025
Q4714,sandra55@example.org,9771024290,Technical Support,Can’t install latest update.,Closed,7/15/2025,7/24/2025
Q4715,jonesmichael@example.org,9810341907,Billing Problem,Need clarification on currency charges.,Closed,6/18/2025,6/27/2025
Q4716,keithacevedo@example.net,7091501822,Feature Request,Need voice assistant for dashboard.,Closed,6/30/2025,7/1/2025
Q4717,ochoalaura@example.org,5555260354,Subscription Cancellation,Can’t contact support post cancellation.,Closed,3/12/2025,3/26/2025
Q4718,timothymcconnell@example.com,116890994,Billing Problem,Need clarification on currency charges.,Closed,4/12/2025,4/14/2025
Q4719,msoto@example.org,4859494132,Technical Support,Live chat not launching.,Closed,6/1/2025,6/16/2025
Q4720,colleen93@example.com,4554561035,Billing Problem,Incorrect tax calculations.,Closed,7/4/2025,7/8/2025
Q4721,jenkinschristine@example.net,9531491502,Subscription Cancellation,Received cancellation email but charged again.,Closed,4/8/2025,4/20/2025
Q4722,ewilliams@example.org,3389657052,Billing Problem,Not receiving monthly bills via email.,Closed,4/11/2025,4/13/2025
Q4723,djimenez@example.net,1708261881,Feature Request,Request feature to duplicate projects.,Closed,7/15/2025,7/26/2025
Q4724,yhill@example.net,2456034539,Feature Request,Please add support for dark mode.,Closed,7/8/2025,7/9/2025
Q4725,allenkaren@example.com,8047149001,Login Issue,Cannot log in on mobile app.,Closed,6/28/2025,6/30/2025
Q4726,jill96@example.org,8536786420,Bug Report,Exported file missing columns.,Closed,7/26/2025,7/30/2025
Q4727,plucas@example.net,7604050241,Bug Report,Unable to delete old entries.,Closed,7/26/2025,7/31/2025
Q4728,lauren38@example.org,1025575888,Payment Failure,Need confirmation after retry.,Closed,3/17/2025,3/22/2025
Q4729,mathew74@example.org,4600660141,Feature Request,Can we have auto-save for drafts?,Closed,7/14/2025,7/25/2025
Q4730,rgreen@example.com,8336370395,Subscription Cancellation,Cancel option not visible in settings.,Closed,2/12/2025,2/18/2025
Q4731,cabrerajody@example.net,9339485367,Technical Support,Graphs not rendering properly.,Closed,5/7/2025,5/11/2025
Q4732,cooperjohn@example.org,5620540328,Subscription Cancellation,Need proof of cancellation for records.,Closed,5/22/2025,5/27/2025
Q4733,tiffanygarrison@example.net,9127848893,Feature Request,Need in-app video tutorials.,Closed,7/12/2025,7/13/2025
Q4734,creese@example.net,5151450581,Login Issue,Unable to login with correct credentials.,Closed,4/7/2025,4/13/2025
Q4735,urose@example.net,2764509053,Payment Failure,UPI transaction timed out.,Closed,3/2/2025,3/7/2025
Q4736,stephanie65@example.net,856095503,Billing Problem,Not receiving monthly bills via email.,Closed,3/26/2025,4/4/2025
Q4737,william22@example.com,2822011533,UI Feedback,Color scheme hard to read in sunlight.,Closed,3/27/2025,3/29/2025
Q4738,benjamin95@example.org,6838699817,Login Issue,Unable to login with correct credentials.,Opened,4/7/2025,
Q4739,arroyoandrew@example.org,933804616,Login Issue,Unable to login with correct credentials.,Closed,7/19/2025,7/25/2025
Q4740,yfoster@example.org,261249522,Bug Report,Unable to delete old entries.,Closed,6/13/2025,6/26/2025
Q4741,perezgrant@example.org,7834113288,Feature Request,Can we have auto-save for drafts?,Closed,4/28/2025,5/3/2025
Q4742,franklin10@example.com,5175637131,Account Suspension,Can I restore my data after suspension?,Closed,5/26/2025,5/27/2025
Q4743,guzmanchelsea@example.org,3594177685,Feature Request,Can you include language translation?,Closed,6/6/2025,6/17/2025
Q4744,thomasjohnston@example.net,5806863675,Login Issue,Redirect loop after logging in.,Closed,6/27/2025,6/29/2025
Q4745,wpatrick@example.org,3038487658,Subscription Cancellation,Cancelled but dashboard shows active.,Closed,7/19/2025,7/20/2025
Q4746,danielcooper@example.com,1826761191,Subscription Cancellation,Cancel option not visible in settings.,Closed,3/31/2025,4/9/2025
Q4747,seanharris@example.org,8554592927,Data Export,Can’t schedule data export.,Closed,5/1/2025,5/2/2025
